"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupacio","Nombre"
2021,5,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur Registrat",265
2021,5,10,"Sant Martí",68,"el Poblenou","Dones","Atur Registrat",914
2021,5,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur Registrat",444
2021,5,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur Registrat",1016
2021,5,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur Registrat",655
2021,5,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur Registrat",895
2021,5,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur Registrat",1012
2021,5,99,"No consta",99,"No consta","Dones","Atur Registrat",68
2021,5,1,"Ciutat Vella",1,"el Raval","Dones","Demanda No Aturats",2939
2021,5,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Demanda No Aturats",682
2021,5,1,"Ciutat Vella",3,"la Barceloneta","Dones","Demanda No Aturats",771
2021,5,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Demanda No Aturats",1082
2021,5,2,"Eixample",5,"el Fort Pienc","Dones","Demanda No Aturats",1285
2021,5,2,"Eixample",6,"la Sagrada Família","Dones","Demanda No Aturats",2164
2021,5,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Demanda No Aturats",1426
2021,5,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Demanda No Aturats",1527
2021,5,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Demanda No Aturats",2307
2021,5,2,"Eixample",10,"Sant Antoni","Dones","Demanda No Aturats",1625
2021,5,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Demanda No Aturats",1919
2021,5,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Demanda No Aturats",76
2021,5,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Demanda No Aturats",1491
2021,5,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Demanda No Aturats",485
2021,5,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Demanda No Aturats",734
2021,5,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Demanda No Aturats",862
2021,5,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Demanda No Aturats",952
2021,5,3,"Sants-Montjuïc",18,"Sants","Dones","Demanda No Aturats",1787
2021,5,4,"Les Corts",19,"les Corts","Dones","Demanda No Aturats",1850
2021,5,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Demanda No Aturats",941
2021,5,4,"Les Corts",21,"Pedralbes","Dones","Demanda No Aturats",236
2021,5,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Demanda No Aturats",92
2021,5,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Demanda No Aturats",499
2021,5,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Demanda No Aturats",360
2021,5,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Demanda No Aturats",691
2021,5,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Demanda No Aturats",1291
2021,5,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Demanda No Aturats",1111
2021,5,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Demanda No Aturats",674
2021,5,6,"Gràcia",29,"el Coll","Dones","Demanda No Aturats",290
2021,5,6,"Gràcia",30,"la Salut","Dones","Demanda No Aturats",557
2021,5,6,"Gràcia",31,"la Vila de Gràcia","Dones","Demanda No Aturats",2138
2021,5,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Demanda No Aturats",1431
2021,5,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Demanda No Aturats",1102
2021,5,7,"Horta-Guinardó",34,"Can Baró","Dones","Demanda No Aturats",397
2021,5,7,"Horta-Guinardó",35,"el Guinardó","Dones","Demanda No Aturats",1587
2021,5,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Demanda No Aturats",446
2021,5,7,"Horta-Guinardó",37,"el Carmel","Dones","Demanda No Aturats",1528
2021,5,7,"Horta-Guinardó",38,"la Teixonera","Dones","Demanda No Aturats",471
2021,5,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Demanda No Aturats",286
2021,5,7,"Horta-Guinardó",40,"Montbau","Dones","Demanda No Aturats",207
2021,5,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Demanda No Aturats",221
2021,5,7,"Horta-Guinardó",42,"la Clota","Dones","Demanda No Aturats",15
2021,5,7,"Horta-Guinardó",43,"Horta","Dones","Demanda No Aturats",1269
2021,5,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Demanda No Aturats",1197
2021,5,8,"Nou Barris",45,"Porta","Dones","Demanda No Aturats",1161
2021,5,8,"Nou Barris",46,"el Turó de la Peira","Dones","Demanda No Aturats",739
2021,5,8,"Nou Barris",47,"Can Peguera","Dones","Demanda No Aturats",99
2021,5,8,"Nou Barris",48,"la Guineueta","Dones","Demanda No Aturats",729
2021,5,8,"Nou Barris",49,"Canyelles","Dones","Demanda No Aturats",356
2021,5,8,"Nou Barris",50,"les Roquetes","Dones","Demanda No Aturats",772
2021,5,8,"Nou Barris",51,"Verdun","Dones","Demanda No Aturats",592
2021,5,8,"Nou Barris",52,"la Prosperitat","Dones","Demanda No Aturats",1304
2021,5,8,"Nou Barris",53,"la Trinitat Nova","Dones","Demanda No Aturats",391
2021,5,8,"Nou Barris",54,"Torre Baró","Dones","Demanda No Aturats",105
2021,5,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Demanda No Aturats",547
2021,5,8,"Nou Barris",56,"Vallbona","Dones","Demanda No Aturats",64
2021,5,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Demanda No Aturats",507
2021,5,9,"Sant Andreu",58,"Baró de Viver","Dones","Demanda No Aturats",115
2021,5,9,"Sant Andreu",59,"el Bon Pastor","Dones","Demanda No Aturats",656
2021,5,9,"Sant Andreu",60,"Sant Andreu","Dones","Demanda No Aturats",2656
2021,5,9,"Sant Andreu",61,"la Sagrera","Dones","Demanda No Aturats",1320
2021,5,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Demanda No Aturats",643
2021,5,9,"Sant Andreu",63,"Navas","Dones","Demanda No Aturats",987
2021,5,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Demanda No Aturats",1755
2021,5,10,"Sant Martí",65,"el Clot","Dones","Demanda No Aturats",1212
2021,5,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Demanda No Aturats",585
2021,5,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Demanda No Aturats",369
2021,5,10,"Sant Martí",68,"el Poblenou","Dones","Demanda No Aturats",1280
2021,5,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Demanda No Aturats",484
2021,5,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Demanda No Aturats",1105
2021,5,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Demanda No Aturats",880
2021,5,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Demanda No Aturats",1226
2021,5,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Demanda No Aturats",1381
2021,5,99,"No consta",99,"No consta","Dones","Demanda No Aturats",153
2021,5,1,"Ciutat Vella",1,"el Raval","Homes","Atur Registrat",2959
2021,5,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur Registrat",730
2021,5,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur Registrat",706
2021,5,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur Registrat",972
2021,5,2,"Eixample",5,"el Fort Pienc","Homes","Atur Registrat",744
2021,5,2,"Eixample",6,"la Sagrada Família","Homes","Atur Registrat",1152
2021,5,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur Registrat",837
2021,5,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur Registrat",864
2021,5,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur Registrat",1235
2021,5,2,"Eixample",10,"Sant Antoni","Homes","Atur Registrat",950
2021,5,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur Registrat",1528
2021,5,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur Registrat",83
2021,5,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur Registrat",988
2021,5,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur Registrat",381
2021,5,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur Registrat",421
2021,5,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur Registrat",494
2021,5,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur Registrat",479
2021,5,3,"Sants-Montjuïc",18,"Sants","Homes","Atur Registrat",967
2021,5,4,"Les Corts",19,"les Corts","Homes","Atur Registrat",963
2021,5,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur Registrat",474
2021,5,4,"Les Corts",21,"Pedralbes","Homes","Atur Registrat",108
2021,5,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur Registrat",58
2021,5,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur Registrat",257
2021,5,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur Registrat",223
2021,5,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur Registrat",342
2021,5,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur Registrat",576
2021,5,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur Registrat",539
2021,5,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur Registrat",359
2021,5,6,"Gràcia",29,"el Coll","Homes","Atur Registrat",149
2021,5,6,"Gràcia",30,"la Salut","Homes","Atur Registrat",308
2021,5,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur Registrat",1159
2021,5,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur Registrat",749
2021,5,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur Registrat",569
2021,5,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur Registrat",221
2021,5,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur Registrat",879
2021,5,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur Registrat",276
2021,5,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur Registrat",941
2021,5,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur Registrat",307
2021,5,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur Registrat",190
2021,5,7,"Horta-Guinardó",40,"Montbau","Homes","Atur Registrat",137
2021,5,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur Registrat",146
2021,5,7,"Horta-Guinardó",42,"la Clota","Homes","Atur Registrat",10
2021,5,7,"Horta-Guinardó",43,"Horta","Homes","Atur Registrat",793
2021,5,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur Registrat",740
2021,5,8,"Nou Barris",45,"Porta","Homes","Atur Registrat",726
2021,5,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur Registrat",461
2021,5,8,"Nou Barris",47,"Can Peguera","Homes","Atur Registrat",64
2021,5,8,"Nou Barris",48,"la Guineueta","Homes","Atur Registrat",510
2021,5,8,"Nou Barris",49,"Canyelles","Homes","Atur Registrat",249
2021,5,8,"Nou Barris",50,"les Roquetes","Homes","Atur Registrat",540
2021,5,8,"Nou Barris",51,"Verdun","Homes","Atur Registrat",414
2021,5,8,"Nou Barris",52,"la Prosperitat","Homes","Atur Registrat",815
2021,5,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur Registrat",382
2021,5,8,"Nou Barris",54,"Torre Baró","Homes","Atur Registrat",106
2021,5,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur Registrat",554
2021,5,8,"Nou Barris",56,"Vallbona","Homes","Atur Registrat",64
2021,5,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur Registrat",513
2021,5,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur Registrat",61
2021,5,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur Registrat",349
2021,5,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur Registrat",1414
2021,5,9,"Sant Andreu",61,"la Sagrera","Homes","Atur Registrat",699
2021,5,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur Registrat",340
2021,5,9,"Sant Andreu",63,"Navas","Homes","Atur Registrat",523
2021,5,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur Registrat",1029
2021,5,10,"Sant Martí",65,"el Clot","Homes","Atur Registrat",719
2021,5,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur Registrat",357
2021,5,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur Registrat",241
2021,5,10,"Sant Martí",68,"el Poblenou","Homes","Atur Registrat",826
2021,5,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur Registrat",403
2021,5,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur Registrat",918
2021,5,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur Registrat",563
2021,5,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur Registrat",742
2021,5,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur Registrat",836
2021,5,99,"No consta",99,"No consta","Homes","Atur Registrat",53
2021,5,1,"Ciutat Vella",1,"el Raval","Homes","Demanda No Aturats",4588
2021,5,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Demanda No Aturats",839
2021,5,1,"Ciutat Vella",3,"la Barceloneta","Homes","Demanda No Aturats",858
2021,5,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Demanda No Aturats",1195
2021,5,2,"Eixample",5,"el Fort Pienc","Homes","Demanda No Aturats",1260
2021,5,2,"Eixample",6,"la Sagrada Família","Homes","Demanda No Aturats",2074
2021,5,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Demanda No Aturats",1360
2021,5,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Demanda No Aturats",1564
2021,5,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Demanda No Aturats",2308
2021,5,2,"Eixample",10,"Sant Antoni","Homes","Demanda No Aturats",1701
2021,5,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Demanda No Aturats",2165
2021,5,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Demanda No Aturats",100
2021,5,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Demanda No Aturats",1644
2021,5,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Demanda No Aturats",546
2021,5,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Demanda No Aturats",731
2021,5,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Demanda No Aturats",858
2021,5,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Demanda No Aturats",947
2021,5,3,"Sants-Montjuïc",18,"Sants","Homes","Demanda No Aturats",1775
2021,5,4,"Les Corts",19,"les Corts","Homes","Demanda No Aturats",1816
2021,5,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Demanda No Aturats",936
2021,5,4,"Les Corts",21,"Pedralbes","Homes","Demanda No Aturats",209
2021,5,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Demanda No Aturats",86
2021,5,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda No Aturats",450
2021,5,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda No Aturats",335
2021,5,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda No Aturats",594
2021,5,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda No Aturats",1064
2021,5,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda No Aturats",980
2021,5,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda No Aturats",629
2021,5,6,"Gràcia",29,"el Coll","Homes","Demanda No Aturats",263
2021,5,6,"Gràcia",30,"la Salut","Homes","Demanda No Aturats",543
2021,5,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda No Aturats",2047
2021,5,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda No Aturats",1351
2021,5,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda No Aturats",1052
2021,5,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda No Aturats",390
2021,5,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda No Aturats",1600
2021,5,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda No Aturats",472
2021,5,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda No Aturats",1614
2021,5,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda No Aturats",510
2021,5,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda No Aturats",312
2021,5,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda No Aturats",226
2021,5,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda No Aturats",241
2021,5,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda No Aturats",17
2021,5,7,"Horta-Guinardó",43,"Horta","Homes","Demanda No Aturats",1312
2021,5,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda No Aturats",1243
2021,5,8,"Nou Barris",45,"Porta","Homes","Demanda No Aturats",1258
2021,5,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda No Aturats",752
2021,5,8,"Nou Barris",47,"Can Peguera","Homes","Demanda No Aturats",101
2021,5,8,"Nou Barris",48,"la Guineueta","Homes","Demanda No Aturats",749
2021,5,8,"Nou Barris",49,"Canyelles","Homes","Demanda No Aturats",366
2021,5,8,"Nou Barris",50,"les Roquetes","Homes","Demanda No Aturats",793
2021,5,8,"Nou Barris",51,"Verdun","Homes","Demanda No Aturats",608
2021,5,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda No Aturats",1413
2021,5,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda No Aturats",459
2021,5,8,"Nou Barris",54,"Torre Baró","Homes","Demanda No Aturats",125
2021,5,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda No Aturats",653
2021,5,8,"Nou Barris",56,"Vallbona","Homes","Demanda No Aturats",76
2021,5,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda No Aturats",605
2021,5,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda No Aturats",122
2021,5,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda No Aturats",692
2021,5,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda No Aturats",2800
2021,5,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda No Aturats",1304
2021,5,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda No Aturats",635
2021,5,9,"Sant Andreu",63,"Navas","Homes","Demanda No Aturats",976
2021,5,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda No Aturats",1815
2021,5,10,"Sant Martí",65,"el Clot","Homes","Demanda No Aturats",1222
2021,5,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Demanda No Aturats",581
2021,5,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Demanda No Aturats",374
2021,5,10,"Sant Martí",68,"el Poblenou","Homes","Demanda No Aturats",1291
2021,5,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Demanda No Aturats",584
2021,5,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Demanda No Aturats",1339
2021,5,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Demanda No Aturats",937
2021,5,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Demanda No Aturats",1311
2021,5,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Demanda No Aturats",1483
2021,5,99,"No consta",99,"No consta","Homes","Demanda No Aturats",192
2021,6,1,"Ciutat Vella",1,"el Raval","Dones","Atur Registrat",1942
2021,6,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur Registrat",579
2021,6,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur Registrat",651
2021,6,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur Registrat",895
2021,6,2,"Eixample",5,"el Fort Pienc","Dones","Atur Registrat",786
2021,6,2,"Eixample",6,"la Sagrada Família","Dones","Atur Registrat",1264
2021,6,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur Registrat",888
2021,6,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur Registrat",916
2021,6,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur Registrat",1352
2021,6,2,"Eixample",10,"Sant Antoni","Dones","Atur Registrat",982
2021,6,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur Registrat",1319
2021,6,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur Registrat",60
2021,6,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur Registrat",1150
2021,6,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur Registrat",336
2021,6,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur Registrat",452
2021,6,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur Registrat",530
2021,6,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur Registrat",574
2021,6,3,"Sants-Montjuïc",18,"Sants","Dones","Atur Registrat",1084
2021,6,4,"Les Corts",19,"les Corts","Dones","Atur Registrat",1094
2021,6,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur Registrat",567
2021,6,4,"Les Corts",21,"Pedralbes","Dones","Atur Registrat",154
2021,6,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur Registrat",62
2021,6,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur Registrat",330
2021,6,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur Registrat",240
2021,6,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur Registrat",391
2021,6,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur Registrat",705
2021,6,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur Registrat",610
2021,6,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur Registrat",395
2021,6,6,"Gràcia",29,"el Coll","Dones","Atur Registrat",166
2021,6,6,"Gràcia",30,"la Salut","Dones","Atur Registrat",331
2021,6,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur Registrat",1278
2021,6,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur Registrat",816
2021,6,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur Registrat",631
2021,6,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur Registrat",237
2021,6,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur Registrat",1019
2021,6,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur Registrat",316
2021,6,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur Registrat",1076
2021,6,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur Registrat",322
2021,6,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur Registrat",194
2021,6,7,"Horta-Guinardó",40,"Montbau","Dones","Atur Registrat",140
2021,6,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur Registrat",150
2021,6,7,"Horta-Guinardó",42,"la Clota","Dones","Atur Registrat",10
2021,6,7,"Horta-Guinardó",43,"Horta","Dones","Atur Registrat",916
2021,6,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur Registrat",853
2021,6,8,"Nou Barris",45,"Porta","Dones","Atur Registrat",823
2021,6,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur Registrat",537
2021,6,8,"Nou Barris",47,"Can Peguera","Dones","Atur Registrat",74
2021,6,8,"Nou Barris",48,"la Guineueta","Dones","Atur Registrat",595
2021,6,8,"Nou Barris",49,"Canyelles","Dones","Atur Registrat",290
2021,6,8,"Nou Barris",50,"les Roquetes","Dones","Atur Registrat",630
2021,6,8,"Nou Barris",51,"Verdun","Dones","Atur Registrat",483
2021,6,8,"Nou Barris",52,"la Prosperitat","Dones","Atur Registrat",924
2021,6,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur Registrat",415
2021,6,8,"Nou Barris",54,"Torre Baró","Dones","Atur Registrat",115
2021,6,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur Registrat",599
2021,6,8,"Nou Barris",56,"Vallbona","Dones","Atur Registrat",70
2021,6,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur Registrat",555
2021,6,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur Registrat",75
2021,6,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur Registrat",429
2021,6,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur Registrat",1737
2021,6,9,"Sant Andreu",61,"la Sagrera","Dones","Atur Registrat",792
2021,6,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur Registrat",385
2021,6,9,"Sant Andreu",63,"Navas","Dones","Atur Registrat",595
2021,6,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur Registrat",1135
2021,6,10,"Sant Martí",65,"el Clot","Dones","Atur Registrat",784
2021,6,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur Registrat",382
2021,6,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur Registrat",247
2021,6,10,"Sant Martí",68,"el Poblenou","Dones","Atur Registrat",852
2021,6,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur Registrat",413
2021,6,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur Registrat",946
2021,6,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur Registrat",619
2021,6,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur Registrat",846
2021,6,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur Registrat",957
2021,6,99,"No consta",99,"No consta","Dones","Atur Registrat",63
2021,6,1,"Ciutat Vella",1,"el Raval","Dones","Demanda No Aturats",2505
2021,6,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Demanda No Aturats",549
2021,6,1,"Ciutat Vella",3,"la Barceloneta","Dones","Demanda No Aturats",620
2021,6,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Demanda No Aturats",873
2021,6,2,"Eixample",5,"el Fort Pienc","Dones","Demanda No Aturats",1064
2021,6,2,"Eixample",6,"la Sagrada Família","Dones","Demanda No Aturats",1817
2021,6,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Demanda No Aturats",1179
2021,6,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Demanda No Aturats",1271
