"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat any a any","Nombre"
2018,8,"Nou Barris",55,"Ciutat Meridiana","Dona","49 anys",82
2018,8,"Nou Barris",56,"Vallbona","Dona","49 anys",11
2018,9,"Sant Andreu",57,"la Trinitat Vella","Dona","49 anys",64
2018,9,"Sant Andreu",58,"Baró de Viver","Dona","49 anys",11
2018,9,"Sant Andreu",59,"el Bon Pastor","Dona","49 anys",66
2018,9,"Sant Andreu",60,"Sant Andreu","Dona","49 anys",451
2018,9,"Sant Andreu",61,"la Sagrera","Dona","49 anys",200
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","49 anys",107
2018,9,"Sant Andreu",63,"Navas","Dona","49 anys",172
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","49 anys",241
2018,10,"Sant Martí",65,"el Clot","Dona","49 anys",200
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","49 anys",103
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","49 anys",67
2018,10,"Sant Martí",68,"el Poblenou","Dona","49 anys",276
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","49 anys",119
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","49 anys",175
2018,10,"Sant Martí",71,"Provençals del Poblenou","Dona","49 anys",152
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","49 anys",211
2018,10,"Sant Martí",73,"la Verneda i la Pau","Dona","49 anys",208
2018,1,"Ciutat Vella",1,"el Raval","Dona","50 anys",272
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","50 anys",83
2018,1,"Ciutat Vella",3,"la Barceloneta","Dona","50 anys",90
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","50 anys",148
2018,2,"Eixample",5,"el Fort Pienc","Dona","50 anys",224
2018,2,"Eixample",6,"la Sagrada Família","Dona","50 anys",364
2018,2,"Eixample",7,"la Dreta de l'Eixample","Dona","50 anys",301
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","50 anys",287
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","50 anys",379
2018,2,"Eixample",10,"Sant Antoni","Dona","50 anys",268
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","50 anys",287
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","50 anys",7
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","50 anys",273
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","50 anys",62
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","50 anys",96
2018,3,"Sants-Montjuïc",16,"la Bordeta","Dona","50 anys",138
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","50 anys",158
2018,3,"Sants-Montjuïc",18,"Sants","Dona","50 anys",314
2018,4,"Les Corts",19,"les Corts","Dona","50 anys",300
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","50 anys",137
2018,4,"Les Corts",21,"Pedralbes","Dona","50 anys",82
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","50 anys",44
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","50 anys",184
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","50 anys",116
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","50 anys",196
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","50 anys",385
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","50 anys",230
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","50 anys",111
2018,6,"Gràcia",29,"el Coll","Dona","50 anys",62
2018,6,"Gràcia",30,"la Salut","Dona","50 anys",70
2018,6,"Gràcia",31,"la Vila de Gràcia","Dona","50 anys",370
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","50 anys",235
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","50 anys",152
2018,7,"Horta-Guinardó",34,"Can Baró","Dona","50 anys",59
2018,7,"Horta-Guinardó",35,"el Guinardó","Dona","50 anys",266
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","50 anys",65
2018,7,"Horta-Guinardó",37,"el Carmel","Dona","50 anys",266
2018,7,"Horta-Guinardó",38,"la Teixonera","Dona","50 anys",80
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","50 anys",41
2018,7,"Horta-Guinardó",40,"Montbau","Dona","50 anys",46
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","50 anys",46
2018,7,"Horta-Guinardó",42,"la Clota","Dona","50 anys",5
2018,7,"Horta-Guinardó",43,"Horta","Dona","50 anys",211
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","50 anys",187
2018,8,"Nou Barris",45,"Porta","Dona","50 anys",184
2018,8,"Nou Barris",46,"el Turó de la Peira","Dona","50 anys",113
2018,8,"Nou Barris",47,"Can Peguera","Dona","50 anys",21
2018,8,"Nou Barris",48,"la Guineueta","Dona","50 anys",116
2018,8,"Nou Barris",49,"Canyelles","Dona","50 anys",63
2018,8,"Nou Barris",50,"les Roquetes","Dona","50 anys",127
2018,8,"Nou Barris",51,"Verdun","Dona","50 anys",93
2018,8,"Nou Barris",52,"la Prosperitat","Dona","50 anys",206
2018,8,"Nou Barris",53,"la Trinitat Nova","Dona","50 anys",65
2018,8,"Nou Barris",54,"Torre Baró","Dona","50 anys",26
2018,8,"Nou Barris",55,"Ciutat Meridiana","Dona","50 anys",77
2018,8,"Nou Barris",56,"Vallbona","Dona","50 anys",4
2018,9,"Sant Andreu",57,"la Trinitat Vella","Dona","50 anys",69
2018,9,"Sant Andreu",58,"Baró de Viver","Dona","50 anys",24
2018,9,"Sant Andreu",59,"el Bon Pastor","Dona","50 anys",109
2018,9,"Sant Andreu",60,"Sant Andreu","Dona","50 anys",435
2018,9,"Sant Andreu",61,"la Sagrera","Dona","50 anys",217
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","50 anys",110
2018,9,"Sant Andreu",63,"Navas","Dona","50 anys",173
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","50 anys",293
2018,10,"Sant Martí",65,"el Clot","Dona","50 anys",222
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","50 anys",101
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","50 anys",87
2018,10,"Sant Martí",68,"el Poblenou","Dona","50 anys",235
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","50 anys",109
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","50 anys",172
2018,10,"Sant Martí",71,"Provençals del Poblenou","Dona","50 anys",149
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","50 anys",217
2018,10,"Sant Martí",73,"la Verneda i la Pau","Dona","50 anys",209
2018,1,"Ciutat Vella",1,"el Raval","Dona","51 anys",275
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","51 anys",93
2018,1,"Ciutat Vella",3,"la Barceloneta","Dona","51 anys",81
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","51 anys",124
2018,2,"Eixample",5,"el Fort Pienc","Dona","51 anys",204
2018,2,"Eixample",6,"la Sagrada Família","Dona","51 anys",370
2018,2,"Eixample",7,"la Dreta de l'Eixample","Dona","51 anys",293
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","51 anys",296
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","51 anys",388
2018,2,"Eixample",10,"Sant Antoni","Dona","51 anys",277
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","51 anys",287
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","51 anys",7
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","51 anys",259
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","51 anys",80
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","51 anys",94
2018,3,"Sants-Montjuïc",16,"la Bordeta","Dona","51 anys",123
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","51 anys",178
2018,3,"Sants-Montjuïc",18,"Sants","Dona","51 anys",286
2018,4,"Les Corts",19,"les Corts","Dona","51 anys",310
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","51 anys",129
2018,4,"Les Corts",21,"Pedralbes","Dona","51 anys",88
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","51 anys",37
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","51 anys",187
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","51 anys",150
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","51 anys",186
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","51 anys",376
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","51 anys",218
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","51 anys",119
2018,6,"Gràcia",29,"el Coll","Dona","51 anys",56
2018,6,"Gràcia",30,"la Salut","Dona","51 anys",96
2018,6,"Gràcia",31,"la Vila de Gràcia","Dona","51 anys",331
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","51 anys",234
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","51 anys",196
2018,7,"Horta-Guinardó",34,"Can Baró","Dona","51 anys",84
2018,7,"Horta-Guinardó",35,"el Guinardó","Dona","51 anys",302
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","51 anys",75
2018,7,"Horta-Guinardó",37,"el Carmel","Dona","51 anys",227
2018,7,"Horta-Guinardó",38,"la Teixonera","Dona","51 anys",96
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","51 anys",52
2018,7,"Horta-Guinardó",40,"Montbau","Dona","51 anys",66
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","51 anys",44
2018,7,"Horta-Guinardó",42,"la Clota","Dona","51 anys",3
2018,7,"Horta-Guinardó",43,"Horta","Dona","51 anys",198
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","51 anys",191
2018,8,"Nou Barris",45,"Porta","Dona","51 anys",204
2018,8,"Nou Barris",46,"el Turó de la Peira","Dona","51 anys",118
2018,8,"Nou Barris",47,"Can Peguera","Dona","51 anys",12
2018,8,"Nou Barris",48,"la Guineueta","Dona","51 anys",127
2018,8,"Nou Barris",49,"Canyelles","Dona","51 anys",57
2018,8,"Nou Barris",50,"les Roquetes","Dona","51 anys",115
2018,8,"Nou Barris",51,"Verdun","Dona","51 anys",92
2018,8,"Nou Barris",52,"la Prosperitat","Dona","51 anys",197
2018,8,"Nou Barris",53,"la Trinitat Nova","Dona","51 anys",48
2018,8,"Nou Barris",54,"Torre Baró","Dona","51 anys",22
2018,8,"Nou Barris",55,"Ciutat Meridiana","Dona","51 anys",80
2018,8,"Nou Barris",56,"Vallbona","Dona","51 anys",6
2018,9,"Sant Andreu",57,"la Trinitat Vella","Dona","51 anys",66
2018,9,"Sant Andreu",58,"Baró de Viver","Dona","51 anys",15
2018,9,"Sant Andreu",59,"el Bon Pastor","Dona","51 anys",105
2018,9,"Sant Andreu",60,"Sant Andreu","Dona","51 anys",443
2018,9,"Sant Andreu",61,"la Sagrera","Dona","51 anys",191
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","51 anys",126
2018,9,"Sant Andreu",63,"Navas","Dona","51 anys",157
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","51 anys",282
2018,10,"Sant Martí",65,"el Clot","Dona","51 anys",195
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","51 anys",107
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","51 anys",85
2018,10,"Sant Martí",68,"el Poblenou","Dona","51 anys",267
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","51 anys",118
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","51 anys",151
2018,10,"Sant Martí",71,"Provençals del Poblenou","Dona","51 anys",169
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","51 anys",195
2018,10,"Sant Martí",73,"la Verneda i la Pau","Dona","51 anys",217
2018,1,"Ciutat Vella",1,"el Raval","Dona","52 anys",286
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","52 anys",92
2018,1,"Ciutat Vella",3,"la Barceloneta","Dona","52 anys",96
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","52 anys",168
2018,2,"Eixample",5,"el Fort Pienc","Dona","52 anys",225
2018,2,"Eixample",6,"la Sagrada Família","Dona","52 anys",395
2018,2,"Eixample",7,"la Dreta de l'Eixample","Dona","52 anys",318
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","52 anys",336
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","52 anys",416
2018,2,"Eixample",10,"Sant Antoni","Dona","52 anys",295
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","52 anys",273
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","52 anys",4
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","52 anys",238
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","52 anys",78
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","52 anys",115
2018,3,"Sants-Montjuïc",16,"la Bordeta","Dona","52 anys",148
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","52 anys",177
2018,3,"Sants-Montjuïc",18,"Sants","Dona","52 anys",295
2018,4,"Les Corts",19,"les Corts","Dona","52 anys",281
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","52 anys",157
2018,4,"Les Corts",21,"Pedralbes","Dona","52 anys",85
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","52 anys",41
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","52 anys",184
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","52 anys",135
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","52 anys",188
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","52 anys",367
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","52 anys",249
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","52 anys",130
2018,6,"Gràcia",29,"el Coll","Dona","52 anys",62
2018,6,"Gràcia",30,"la Salut","Dona","52 anys",86
2018,6,"Gràcia",31,"la Vila de Gràcia","Dona","52 anys",327
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","52 anys",253
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","52 anys",186
2018,7,"Horta-Guinardó",34,"Can Baró","Dona","52 anys",73
2018,7,"Horta-Guinardó",35,"el Guinardó","Dona","52 anys",281
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","52 anys",76
2018,7,"Horta-Guinardó",37,"el Carmel","Dona","52 anys",245
2018,7,"Horta-Guinardó",38,"la Teixonera","Dona","52 anys",88
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","52 anys",56
2018,7,"Horta-Guinardó",40,"Montbau","Dona","52 anys",49
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","52 anys",47
2018,7,"Horta-Guinardó",42,"la Clota","Dona","52 anys",7
2018,7,"Horta-Guinardó",43,"Horta","Dona","52 anys",228
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","52 anys",208
2018,8,"Nou Barris",45,"Porta","Dona","52 anys",188
2018,8,"Nou Barris",46,"el Turó de la Peira","Dona","52 anys",132
2018,8,"Nou Barris",47,"Can Peguera","Dona","52 anys",26
2018,8,"Nou Barris",48,"la Guineueta","Dona","52 anys",112
2018,8,"Nou Barris",49,"Canyelles","Dona","52 anys",41
2018,8,"Nou Barris",50,"les Roquetes","Dona","52 anys",119
2018,8,"Nou Barris",51,"Verdun","Dona","52 anys",93
2018,8,"Nou Barris",52,"la Prosperitat","Dona","52 anys",198
2018,8,"Nou Barris",53,"la Trinitat Nova","Dona","52 anys",58
2018,8,"Nou Barris",54,"Torre Baró","Dona","52 anys",14
2018,8,"Nou Barris",55,"Ciutat Meridiana","Dona","52 anys",82
2018,8,"Nou Barris",56,"Vallbona","Dona","52 anys",12
2018,9,"Sant Andreu",57,"la Trinitat Vella","Dona","52 anys",62
2018,9,"Sant Andreu",58,"Baró de Viver","Dona","52 anys",27
2018,9,"Sant Andreu",59,"el Bon Pastor","Dona","52 anys",77
2018,9,"Sant Andreu",60,"Sant Andreu","Dona","52 anys",439
2018,9,"Sant Andreu",61,"la Sagrera","Dona","52 anys",193
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","52 anys",125
2018,9,"Sant Andreu",63,"Navas","Dona","52 anys",174
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","52 anys",283
2018,10,"Sant Martí",65,"el Clot","Dona","52 anys",227
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","52 anys",94
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","52 anys",97
2018,10,"Sant Martí",68,"el Poblenou","Dona","52 anys",250
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","52 anys",90
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","52 anys",193
2018,10,"Sant Martí",71,"Provençals del Poblenou","Dona","52 anys",148
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","52 anys",209
2018,10,"Sant Martí",73,"la Verneda i la Pau","Dona","52 anys",212
2018,1,"Ciutat Vella",1,"el Raval","Dona","53 anys",259
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","53 anys",74
2018,1,"Ciutat Vella",3,"la Barceloneta","Dona","53 anys",75
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","53 anys",137
2018,2,"Eixample",5,"el Fort Pienc","Dona","53 anys",201
2018,2,"Eixample",6,"la Sagrada Família","Dona","53 anys",407
2018,2,"Eixample",7,"la Dreta de l'Eixample","Dona","53 anys",305
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","53 anys",292
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","53 anys",385
2018,2,"Eixample",10,"Sant Antoni","Dona","53 anys",263
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","53 anys",262
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","53 anys",10
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","53 anys",295
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","53 anys",74
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","53 anys",110
2018,3,"Sants-Montjuïc",16,"la Bordeta","Dona","53 anys",176
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","53 anys",207
2018,3,"Sants-Montjuïc",18,"Sants","Dona","53 anys",316
2018,4,"Les Corts",19,"les Corts","Dona","53 anys",343
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","53 anys",181
2018,4,"Les Corts",21,"Pedralbes","Dona","53 anys",94
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","53 anys",33
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","53 anys",167
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","53 anys",150
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","53 anys",222
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","53 anys",407
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","53 anys",212
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","53 anys",116
2018,6,"Gràcia",29,"el Coll","Dona","53 anys",55
2018,6,"Gràcia",30,"la Salut","Dona","53 anys",83
2018,6,"Gràcia",31,"la Vila de Gràcia","Dona","53 anys",342
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","53 anys",247
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","53 anys",189
2018,7,"Horta-Guinardó",34,"Can Baró","Dona","53 anys",61
2018,7,"Horta-Guinardó",35,"el Guinardó","Dona","53 anys",273
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","53 anys",73
2018,7,"Horta-Guinardó",37,"el Carmel","Dona","53 anys",208
2018,7,"Horta-Guinardó",38,"la Teixonera","Dona","53 anys",100
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","53 anys",62
2018,7,"Horta-Guinardó",40,"Montbau","Dona","53 anys",48
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","53 anys",51
2018,7,"Horta-Guinardó",42,"la Clota","Dona","53 anys",4
2018,7,"Horta-Guinardó",43,"Horta","Dona","53 anys",196
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","53 anys",196
2018,8,"Nou Barris",45,"Porta","Dona","53 anys",219
2018,8,"Nou Barris",46,"el Turó de la Peira","Dona","53 anys",122
2018,8,"Nou Barris",47,"Can Peguera","Dona","53 anys",26
2018,8,"Nou Barris",48,"la Guineueta","Dona","53 anys",126
2018,8,"Nou Barris",49,"Canyelles","Dona","53 anys",47
2018,8,"Nou Barris",50,"les Roquetes","Dona","53 anys",105
2018,8,"Nou Barris",51,"Verdun","Dona","53 anys",99
2018,8,"Nou Barris",52,"la Prosperitat","Dona","53 anys",208
2018,8,"Nou Barris",53,"la Trinitat Nova","Dona","53 anys",48
2018,8,"Nou Barris",54,"Torre Baró","Dona","53 anys",24
2018,8,"Nou Barris",55,"Ciutat Meridiana","Dona","53 anys",77
2018,8,"Nou Barris",56,"Vallbona","Dona","53 anys",8
2018,9,"Sant Andreu",57,"la Trinitat Vella","Dona","53 anys",61
2018,9,"Sant Andreu",58,"Baró de Viver","Dona","53 anys",14
2018,9,"Sant Andreu",59,"el Bon Pastor","Dona","53 anys",99
2018,9,"Sant Andreu",60,"Sant Andreu","Dona","53 anys",413
2018,9,"Sant Andreu",61,"la Sagrera","Dona","53 anys",211
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","53 anys",90
2018,9,"Sant Andreu",63,"Navas","Dona","53 anys",178
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","53 anys",307
2018,10,"Sant Martí",65,"el Clot","Dona","53 anys",229
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","53 anys",96
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","53 anys",105
2018,10,"Sant Martí",68,"el Poblenou","Dona","53 anys",261
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","53 anys",66
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","53 anys",157
2018,10,"Sant Martí",71,"Provençals del Poblenou","Dona","53 anys",153
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","53 anys",184
2018,10,"Sant Martí",73,"la Verneda i la Pau","Dona","53 anys",221
2018,1,"Ciutat Vella",1,"el Raval","Dona","54 anys",242
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","54 anys",91
2018,1,"Ciutat Vella",3,"la Barceloneta","Dona","54 anys",101
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","54 anys",122
2018,2,"Eixample",5,"el Fort Pienc","Dona","54 anys",239
2018,2,"Eixample",6,"la Sagrada Família","Dona","54 anys",390
2018,2,"Eixample",7,"la Dreta de l'Eixample","Dona","54 anys",326
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","54 anys",302
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","54 anys",423
2018,2,"Eixample",10,"Sant Antoni","Dona","54 anys",245
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","54 anys",238
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","54 anys",11
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","54 anys",275
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","54 anys",82
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","54 anys",118
2018,3,"Sants-Montjuïc",16,"la Bordeta","Dona","54 anys",144
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","54 anys",170
2018,3,"Sants-Montjuïc",18,"Sants","Dona","54 anys",293
2018,4,"Les Corts",19,"les Corts","Dona","54 anys",356
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","54 anys",170
2018,4,"Les Corts",21,"Pedralbes","Dona","54 anys",74
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","54 anys",34
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","54 anys",165
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","54 anys",130
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","54 anys",182
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","54 anys",370
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","54 anys",217
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","54 anys",111
2018,6,"Gràcia",29,"el Coll","Dona","54 anys",57
2018,6,"Gràcia",30,"la Salut","Dona","54 anys",77
2018,6,"Gràcia",31,"la Vila de Gràcia","Dona","54 anys",321
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","54 anys",261
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","54 anys",198
2018,7,"Horta-Guinardó",34,"Can Baró","Dona","54 anys",73
2018,7,"Horta-Guinardó",35,"el Guinardó","Dona","54 anys",256
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","54 anys",70
2018,7,"Horta-Guinardó",37,"el Carmel","Dona","54 anys",256
2018,7,"Horta-Guinardó",38,"la Teixonera","Dona","54 anys",81
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","54 anys",56
2018,7,"Horta-Guinardó",40,"Montbau","Dona","54 anys",43
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","54 anys",46
2018,7,"Horta-Guinardó",42,"la Clota","Dona","54 anys",3
2018,7,"Horta-Guinardó",43,"Horta","Dona","54 anys",194
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","54 anys",204
2018,8,"Nou Barris",45,"Porta","Dona","54 anys",184
2018,8,"Nou Barris",46,"el Turó de la Peira","Dona","54 anys",130
2018,8,"Nou Barris",47,"Can Peguera","Dona","54 anys",19
2018,8,"Nou Barris",48,"la Guineueta","Dona","54 anys",111
2018,8,"Nou Barris",49,"Canyelles","Dona","54 anys",44
2018,8,"Nou Barris",50,"les Roquetes","Dona","54 anys",110
2018,8,"Nou Barris",51,"Verdun","Dona","54 anys",86
2018,8,"Nou Barris",52,"la Prosperitat","Dona","54 anys",188
